UTME,UTMN,Elevation,M,T,F,R,
309713.930000,5326677.640000,287.730000,-9.97e-03,-5.82e-04,1.02e+00,-1.64e+00
309576.510000,5326740.810000,299.900000,-9.68e-03,-5.67e-04,1.01e+00,-1.21e+00
309444.890000,5326808.080000,295.930000,-9.55e-03,-5.68e-04,9.97e-01,2.95e-01
309305.310000,5326862.410000,306.570000,-9.73e-03,-5.72e-04,1.01e+00,-9.54e-01
309166.330000,5326930.350000,301.370000,-1.01e-02,-5.97e-04,1.00e+00,-4.28e-01
309034.330000,5326993.800000,312.720000,-1.08e-02,-6.40e-04,1.00e+00,-1.33e-01
308892.940000,5327053.370000,333.240000,-1.24e-02,-7.33e-04,1.01e+00,-5.19e-01
308955.460000,5327188.350000,271.460000,-1.40e-02,-8.26e-04,1.01e+00,-8.55e-01
308821.700000,5327250.730000,265.280000,-1.81e-02,-1.06e-03,1.01e+00,-1.02e+00
308684.880000,5327314.650000,275.780000,-3.81e-02,-2.24e-03,1.01e+00,-1.16e+00
308277.600000,5327515.150000,283.260000,3.46e-03,2.07e-04,9.90e-01,9.96e-01
308415.180000,5327447.670000,282.340000,7.25e-03,4.35e-04,9.89e-01,1.07e+00
308543.210000,5327376.450000,276.190000,2.44e-02,1.60e-03,9.01e-01,9.85e+00
308983.460000,5326520.580000,410.750000,-1.02e-02,-5.97e-04,1.02e+00,-1.80e+00
309041.970000,5326656.180000,420.840000,-9.61e-03,-5.57e-04,1.02e+00,-2.25e+00
309106.470000,5326788.330000,363.040000,-9.58e-03,-5.60e-04,1.01e+00,-1.44e+00
308967.640000,5326857.860000,370.600000,-1.04e-02,-6.08e-04,1.01e+00,-1.34e+00
308906.470000,5326720.280000,419.150000,-1.05e-02,-6.06e-04,1.03e+00,-3.17e+00

